museum_id,museum_name
2348,Andrew J. Blackbird Museum
2349,Ann Arbor Hands-On Museum
2350,Anton Art Center
2351,Arab American National Museum
2352,Argus Museum
2353,Au Sable Light Station
2354,Automotive Hall of Fame
2355,Bergland/Matchwood Historical Society Museum
2356,Besser Museum for Northeast Michigan
2357,Big Sable Point Light
2358,Blanchard House
2359,Bunert One-Room School House Museum
2360,Byron Area Historic Museum
2361,Capitol Hill School
2362,Cappon House & Settlers House Museums
2363,Carl T. Johnson Hunting And Fishing Center
2364,Carnegie Museum of the Keweenaw
2365,Castle Farms
2366,Cell Block 7 Prison Museum
2367,Central Mine and Village
2368,Charles H. Wright Museum of African American History
2369,Chassell Heritage Center
2370,Chippewa Nature Center
2371,Civilian Conservation Corps Museum
2372,Cliffs Shaft Mine Museum
2373,Cobblestone Farm and Museum
2374,Colonial Michilimackinac
2375,Coopersville Area Historical Society & Museum
2376,Copper Harbor Lighthouse
2377,Copper Range Historical Museum
2378,Coppertown USA Mining Museum
2379,Cornish Pump Engine & Mining Museum
2380,Crisp Point Light
2381,Cross in the Woods & Nun Doll Museum
2382,Crossroads Village
2383,Curwood Castle
2384,Dee Stadium Hockey History Museum
2385,Delaware Copper Mine
2386,Dennos Museum Center
2387,Detroit Historical Museum
2388,Detroit Institute of Arts
2389,Dossin Great Lakes Museum
2390,Durand Union Station
2391,Eagle Harbor Life-Saving Station
2392,Eagle Harbor Lighthouse and Museums
2393,Edsel and Eleanor Ford House
2394,Eli and Edythe Broad Art Museum
2395,Elk Rapids Historical Museum
2396,Eyaawing Museum
2397,Fayette Historic Townsite
2398,Felt Mansion
2399,Fenton Museum
2400,Ferris State University Fine Art Gallery
2401,Flint Children's Museum
2402,Flint Institute of Arts
2403,Ford Piquette Avenue Plant
2404,Fort Mackinac
2405,Fort St. Joseph Museum
2406,Fort Wayne
2407,Forty Mile Point Light
2408,Frank Murphy Memorial Museum
2409,Gardner House Museum
2410,Gerald R. Ford Presidential Library
2411,Gerald R. Ford Presidential Museum
2412,Gillette Sand Dune Visitor Center
2413,Gilmore Car Museum
2414,Governor Charles Croswell House
2415,Governor's Mansion Museum
2416,Grand Rapids Art Museum
2417,Grand Rapids Public Museum
2418,Grand Traverse Lighthouse
2419,Grand Valley State University Art Galleries
2420,Great Lakes Lore Maritime Museum
2421,Great Lakes Maritime Heritage Center
2422,Great Lakes Quilt Center
2423,Great Lakes Shipwreck Museum
2424,Grice House Museum
2425,Grosse Pointe War Memorial
2426,Hadley Mill Museum
2427,Hanka Finnish Homestead Museum
2428,Hartwick Pines Logging Museum
2429,Henry Ford Estate - Fair Lane
2430,The Henry Ford
2431,Historic Chapin Mansion
2432,Historic Mill Creek Discovery Park
2433,Holland Museum
2434,Honolulu House
2435,Icebreaker Mackinaw Maritime Museum
2436,Impression 5 Science Center
2437,IXL Historical Museum
2438,Jim Crow Museum of Racist Memorabilia
2439,Kalamazoo Institute of Arts
2440,Kalamazoo Valley Museum
2441,Kelsey Museum of Archaeology
2442,Kempf House Museum
2443,Keweenaw National Historical Park
2444,Kingman Museum
2445,Kruizenga Art Museum
2446,Lansing Art Gallery
2447,Leelanau Historical Museum
2448,Lenawee Historical Society Museum
2449,Liberty Hyde Bailey Museum
2450,Lincoln Train Depot
2451,Little Sable Point Light
2452,Loren Andrus Octagon House
2453,Luce County Historical Museum
2454,Ludington Light
2455,Lumberman's Monument
2456,Mackinac Island State Park
2457,Mann House
2458,Marquette Harbor Light
2459,Marquette Maritime Museum
2460,Marshlands Museum and Nature Center
2461,Marvin's Marvelous Mechanical Museum
2462,Marshall M. Fredericks Sculpture Museum
2463,McGulpin Point Light
2464,Meadow Brook Hall
2465,Meyer May House
2466,Michigan Firehouse Museum
2467,Michigan Heritage Park
2468,Michigan Iron Industry Museum
2469,Michigan Legacy Art Park
2470,Michigan Maritime Museum
2471,Michigan Science Center
2472,Michigan State University Bug House
2473,Michigan Supreme Court Learning Center
2474,Michigan Women's Hall of Fame
2475,Midland Center for the Arts
2476,Midland County Historical Society's Heritage Park
2477,Mission Point Lighthouse
2478,Motorsports Hall of Fame of America
2479,Munising Falls Interpretive Center
2480,Museum of Contemporary Art Detroit
2481,Museum of New Art
2482,Museum of Ojibwa Culture
2483,New Presque Isle Light
2484,Newton House Museum
2485,Oakland University Art Gallery
2486,Ontonagon Historical Museum
2487,Ontonagon Light
2488,Old Mill Museum
2489,Old Presque Isle Light
2490,Old Victoria
2491,Ottawa Visitor Center
2492,Our Savior's Historical Museum
2493,Parker Mill
2494,Peninsula Point Light
2495,Pewabic Pottery
2496,Phoenix Church and Museum
2497,Pickford Historical Museum
2498,Pickle Barrel House Museum
2499,Pine Grove Historical Museum
2500,Pioneer Log Cabin Museum
2501,Point Betsie Light
2502,Point Iroquois Light
2503,Polish Home Army Museum
2504,Port Huron Museum
2505,Quincy Mine
2506,Raven Hill Discovery Center
2507,Rentschler Farm Museum
2508,R. E. Olds Transportation Museum
2509,Richard and Jane Manoogian Mackinac Art Museum
2510,River Raisin National Battlefield Park
2511,University of Michigan School of Art & Design Galleries
2512,Rock Harbor Light
2513,Roethke House
2514,Saginaw Valley Naval Ship Museum
2515,Saginaw Valley State University Art Gallery
2516,Sand Point Light
2517,Scarab Club
2518,(SCENE) Metrospace
2519,Schoolcraft County Museum
2520,Selfridge Military Air Museum
2521,Seul Choix Point Light and Museum
2522,Shrine of the Pines
2523,Sindecuse Museum of Dentistry
2524,Sloan Museum
2525,Southern Michigan Railroad Museum
2526,South Manitou Island Lighthouse
2527,SS City of Milwaukee
2528,St. Mary's Preparatory Museums
2529,Steam Railroading Institute
2530,Stearns Collection of Musical Instruments
2531,Stuart House Museum
2532,Sturgeon Point Light House and Museum
2533,Tawas Point Light
2534,Thomas Edison Depot Museum
2535,Tower of History
2536,Troy Historic Village
2537,Turner-Dodge House
2538,Ukrainian American Archives and Museum of Detroit
2539,University of Michigan Museum of Art
2540,University of Michigan Museum of Natural History
2541,Upper Peninsula Children's Museum
2542,USCGC Acacia
2543,USS LST 393 Veterans Museum
2544,U.S. National Ski and Snowboard Hall of Fame and Museum
2545,Voigt House Victorian Museum
2546,Walker Tavern
2547,Waterloo Farm Museum
2548,W.K. Kellogg Manor House
2549,Wexford County Historical Museum
2550,Whaley Historic House Museum
2551,Whitefish Point Light
2552,White River Light Station Museum
2553,William G. Thompson House Museum
2554,William L. Clements Library
2555,Wills Ste. Claire Auto Museum
2556,Windmill Island Gardens
2557,Wing House Museum
2558,Wolcott Mill Metropark
2559,Wurtsmith Air Museum
2560,Ypsilanti Automotive Heritage Museum
2561,3M Museum
2562,3R Landmark School Museum
2563,Adams Area History Center
2564,Aitkin County Depot Museum
2565,Alexander Faribault House
2566,Alexander Ramsey House
2567,American Museum of Asmat Art
2568,American Swedish Institute
2569,Andrew Peterson Farmstead
2570,Andrew John Volstead House
2571,Anoka County History Center
2572,Arv Hus Museum
2573,Augsburg Art Galleries
2574,August Schell Museum of Brewing
2575,The Bakken
2576,Bally Blacksmith Shop
2577,Bell Museum of Natural History
2578,Beltrami County History Center
2579,Betsy-Tacy Houses
2580,Big Honza's Museum of Unnatural History
2581,Blue Earth County History Center and Museum
2582,B'nai Abraham Museum and Cultural Center
2583,Brown County Museum
2584,Bruentrup Heritage Farm
2585,Bunnell House
2586,Burschville School
2587,Cahill School and Minnehaha Grange Hall
2588,Cannon Falls Historical Museum
2589,Canton Depot Museum
2590,Carlton County History and Heritage Center
2591,Charles A. Lindbergh Historic Site
2592,Charles A. Weyerhaeuser Memorial Museum
2593,Charles H. Burwell House
2594,Chik-Wauk Museum and Nature Center
2595,Christie House Museum
2596,Church of the Good Shepherd Museum
2597,Cokato Museum & Gust Akerlund Studio
2598,Cokato Temperance Hall Museum
2599,Comstock House
2600,Cook County History Museum
2601,Croft Mine Historical Park
2602,Cross River Heritage Center
2603,Crow Wing County Historical Society Museum
2604,Cycling Museum of Minnesota
2605,Dassel History Center & Ergot Museum
2606,Dawson Bank Museum
2607,Dinehart-Holt House
2608,Duluth Art Institute
2609,Duluth Depot
2610,Edna G. Tugboat
2611,Eugene Saint Julien Cox House
2612,Fagen Fighters WWII Museum
2613,Fillebrown House
2614,Finn Creek Open Air Museum
2615,Folsom House
2616,Forest City Stockade
2617,Forest History Center
2618,Fort Ridgely
2619,Gallery of Wood Art
2620,Gammelgården Museum of Scandia
2621,George Stoppel Farmstead
2622,Giants of the Earth Heritage Center
2623,Gibbs Museum of Pioneer and Dakotah Life
2624,Gideon H. Pond House
2625,Giiwedinong Treaty Rights and Culture Museum
2626,Glensheen Historic Estate
2627,Goldstein Museum of Design
2628,Grand Portage National Monument
2629,Great Lakes Aquarium
2630,Greyhound Bus Museum
2631,Grimm Farm Historic Site
2632,Harkin Store
2633,Hay Lake School and Erickson Log Home
2634,Hennepin History Museum
2635,Hewitt Public School Museum
2636,Hill-Annex Mine State Park
2637,Hinkly House Museum
2638,Historic Forestville
2639,Historic Fort Snelling
2640,History Center of Olmsted County
2641,Hjemkomst Center
2642,Hmong Cultural Center Museum
2643,Holz Farm
2644,Hormel Historic Home
2645,Hubbard County Historical Museum
2646,International Wolf Center
2647,Iron Range Historical Society Research Museum
2648,Itasca Heritage Center
2649,James J. Fiorentino Museum
2650,James J. Hill House
2651,Jasper Museum
2652,Jeffers Petroglyphs
2653,John H. Stevens House
2654,Kashubian Cultural Institute & Polish Museum
2655,Katherine E. Nash Gallery
2656,Kremer House Library and Museum
2657,Lac qui Parle Mission
2658,Lake Superior Railroad Museum
2659,Lake Superior Maritime Visitor Center
2660,Landmark Center
2661,LeDuc Historic Estate
2662,Legacy of the Lakes Museum
2663,Linden Hill Historical Event Center
2664,Longfellow House
2665,Lower Sioux Agency Interpretive Center
2666,Lund–Hoel House
2667,Dr. William W. Mayo House
2668,Meeker County Historical Society Museum and G.A.R. Hall
2669,Milaca Museum
2670,Mill City Museum
2671,Minneapolis College of Art and Design Galleries
2672,Minneapolis Institute of Art
2673,Minneapolis Sculpture Garden
2674,Minnesota African American Heritage Museum and Gallery
2675,Minnesota Children's Museum
2676,Minnesota Discovery Center
2677,Minnesota History Center
2678,Minnesota Marine Art Museum
2679,Minnesota Museum of American Art
2680,Minnesota Music Hall of Fame
2681,Minnesota State Capitol
2682,Minnesota State Public School Orphanage Museum
2683,Minnesota Streetcar Museum
2684,Minnesota Transportation Museum
2685,Moose Lake Agate and Geological Center
2686,Museum of Russian Art
2687,National Eagle Center
2688,Nobles County Heritage Center
2689,North Oaks Farm
2690,North Shore Commercial Fishing Museum
2691,Northfield Historical Society Museum
2692,Oliver Kelley Farm
2693,Paisley Park
2694,Pavek Museum of Broadcasting
2695,Phelps Mill
2696,Pickwick Mill
2697,Pipestone National Monument
2698,Prospect House & Civil War Museum
2699,Probstfield Farm
2700,Purcell-Cutts House
2701,Redwood County Museum
2702,Renville County Historical Museum
2703,Richfield History Center and Bartholomew House Museum
2704,Rochester Art Center
2705,Rourke Art Museum
2706,Runestone Museum
2707,St. Francis Xavier Church
2708,St. Peter State Hospital Museum
2709,Schubert Club Museum of Musical Instruments
2710,Science Museum of Minnesota
2711,Sibley County Historical Society Museum
2712,Sibley Historic Site
2713,Sinclair Lewis Boyhood Home
2714,Somali Museum of Minnesota
2715,SMSU Art Museum
2716,SMSU Museum of Indigenous Americans
2717,SMSU Natural History Museum
2718,Spam Museum
2719,Split Rock Lighthouse
2720,Spring Valley Methodist Church Museum
2721,Starbuck Depot and Museums
2722,Stevens County Historical Museum
2723,Swensson Farm Museum
2724,Terrace Mill
2725,Tweed Museum of Art
2726,Twin City Model Railroad Museum
2727,Two Harbors Light Station
2728,United States Hockey Hall of Fame
2729,Voyageurs National Park
2730,Wabasha County Historical Museum
2731,Walker Art Center
2732,Wanda Gág House Interpretive Center and Museum
2733,Warden's House Museum
2734,Waseca County Historical Society Museum
2735,Washington County Courthouse
2736,Washington County Heritage Center
2737,Weisman Art Museum
2738,Wilkin County Museum
2739,William A. Irvin
2740,Winona County History Center
2741,The Works
2742,African American Military History Museum
2743,Alice Moseley Folk Art and Antique Museum
2744,American Contract Bridge League Museum
2745,Auburn
2746,Beauvoir
2747,Biloxi Mardi Gras Museum
2748,Boler's Inn Museum
2749,Brices Cross Roads National Battlefield Site
2750,Catfish Museum and Welcome Center
2751,Center for Marine Education and Research
2752,Center for the Study of Southern Culture (Gammill Gallery)
2753,Delta Blues Museum
2754,Delta State University Sculpture Garden
2755,Dunleith
2756,Elvis Presley Birthplace
2757,Eudora Welty House
2758,Grand Village of the Natchez Indians
2759,Gulf Islands National Seashore Visitor Center
2760,House on Ellicott's Hill
2761,International Museum of Muslim Cultures
2762,John Ford Home
2763,Lauren Rogers Museum of Art
2764,Longwood
2765,Lower Mississippi River Museum
2766,Magnolia Hall
2767,Manship House Museum
2768,Maritime & Seafood Industry Museum
2769,McRaven House
2770,Melrose
2771,Meridian Museum of Art
2772,Merrehope
2773,Mississippi Armed Forces Museum
2774,Mississippi Civil Rights Museum
2775,Mississippi Governor's Mansion
2776,Mississippi Museum of Art
2777,Mississippi Museum of Natural Science
2778,Mississippi Musicians Hall of Fame
2779,Mississippi Petrified Forest
2780,Mississippi Sports Hall of Fame
2781,Mississippi State University Galleries
2782,Monmouth Plantation
2783,Museum of Mississippi History
2784,Natchez National Historical Park
2785,Oaks Museum
2786,Old Capitol Museum
2787,Pearl River Community College Museum
2788,Pemberton's Headquarters
2789,Pleasant Reed House
2790,Rosemont Plantation
2791,Rowan Oak
2792,Stanton Hall
2793,Stephen D. Lee Home and Museum
2794,Strawberry Plains Audubon Center
2795,Tunica Museum
2796,Tupelo Automobile Museum
2797,University of Mississippi Museum
